window_id,file,win_idx,true_label,predicted,prob,correct,cam_peak_hz,cam_peak_band,sig_peak_hz,sig_peak_band
BKG_24644,aaaaarpv_s002_t002.pt,54,0,BACKGROUND,0.1001,True,11,Alpha,2,Delta
BKG_24645,aaaaarpv_s002_t002.pt,55,0,BACKGROUND,0.1111,True,11,Alpha,2,Delta
BKG_24646,aaaaarpv_s002_t002.pt,56,0,BACKGROUND,0.0816,True,2,Delta,2,Delta
BKG_24647,aaaaarpv_s002_t002.pt,57,0,BACKGROUND,0.1334,True,2,Delta,2,Delta
BKG_24648,aaaaarpv_s002_t002.pt,58,0,BACKGROUND,0.2088,True,11,Alpha,2,Delta
BKG_24649,aaaaarpv_s002_t002.pt,59,0,BACKGROUND,0.1252,True,11,Alpha,2,Delta
BKG_24650,aaaaarpv_s002_t002.pt,60,0,BACKGROUND,0.0952,True,2,Delta,2,Delta
BKG_24651,aaaaarpv_s002_t002.pt,61,0,BACKGROUND,0.1084,True,2,Delta,2,Delta
BKG_24652,aaaaarpv_s002_t002.pt,62,0,BACKGROUND,0.1316,True,2,Delta,2,Delta
BKG_24653,aaaaarpv_s002_t002.pt,63,0,BACKGROUND,0.0746,True,11,Alpha,2,Delta
BKG_24654,aaaaarpv_s002_t002.pt,64,0,BACKGROUND,0.0934,True,11,Alpha,2,Delta
SEI_24655,aaaaarpv_s002_t002.pt,65,1,BACKGROUND,0.1034,False,11,Alpha,2,Delta
SEI_24656,aaaaarpv_s002_t002.pt,66,1,BACKGROUND,0.0489,False,11,Alpha,2,Delta
SEI_24657,aaaaarpv_s002_t002.pt,67,1,BACKGROUND,0.3058,False,2,Delta,2,Delta
SEI_24658,aaaaarpv_s002_t002.pt,68,1,SEIZURE,0.5329,True,21,Beta,2,Delta
SEI_24659,aaaaarpv_s002_t002.pt,69,1,BACKGROUND,0.2771,False,2,Delta,2,Delta
SEI_24660,aaaaarpv_s002_t002.pt,70,1,BACKGROUND,0.4715,False,2,Delta,2,Delta
SEI_24661,aaaaarpv_s002_t002.pt,71,1,SEIZURE,0.5575,True,2,Delta,2,Delta
SEI_24662,aaaaarpv_s002_t002.pt,72,1,SEIZURE,0.5123,True,2,Delta,2,Delta
SEI_24663,aaaaarpv_s002_t002.pt,73,1,BACKGROUND,0.3747,False,2,Delta,2,Delta
SEI_24664,aaaaarpv_s002_t002.pt,74,1,SEIZURE,0.6304,True,2,Delta,2,Delta
SEI_24665,aaaaarpv_s002_t002.pt,75,1,SEIZURE,0.6907,True,2,Delta,2,Delta
SEI_24666,aaaaarpv_s002_t002.pt,76,1,SEIZURE,0.8714,True,21,Beta,2,Delta
SEI_24667,aaaaarpv_s002_t002.pt,77,1,SEIZURE,0.5535,True,2,Delta,2,Delta
SEI_24668,aaaaarpv_s002_t002.pt,78,1,SEIZURE,0.7516,True,2,Delta,2,Delta
SEI_24669,aaaaarpv_s002_t002.pt,79,1,SEIZURE,0.5734,True,2,Delta,2,Delta
SEI_24670,aaaaarpv_s002_t002.pt,80,1,SEIZURE,0.5959,True,2,Delta,2,Delta
SEI_24671,aaaaarpv_s002_t002.pt,81,1,SEIZURE,0.5991,True,2,Delta,2,Delta
SEI_24672,aaaaarpv_s002_t002.pt,82,1,SEIZURE,0.8365,True,2,Delta,2,Delta
SEI_24673,aaaaarpv_s002_t002.pt,83,1,BACKGROUND,0.3812,False,2,Delta,2,Delta
SEI_24674,aaaaarpv_s002_t002.pt,84,1,BACKGROUND,0.3932,False,2,Delta,2,Delta
SEI_24675,aaaaarpv_s002_t002.pt,85,1,SEIZURE,0.699,True,2,Delta,2,Delta
SEI_24676,aaaaarpv_s002_t002.pt,86,1,SEIZURE,0.7138,True,2,Delta,2,Delta
SEI_24677,aaaaarpv_s002_t002.pt,87,1,SEIZURE,0.5401,True,2,Delta,2,Delta
SEI_24678,aaaaarpv_s002_t002.pt,88,1,SEIZURE,0.8328,True,29,Beta,2,Delta
SEI_24679,aaaaarpv_s002_t002.pt,89,1,SEIZURE,0.911,True,21,Beta,2,Delta
SEI_24680,aaaaarpv_s002_t002.pt,90,1,SEIZURE,0.7365,True,29,Beta,2,Delta
SEI_24681,aaaaarpv_s002_t002.pt,91,1,SEIZURE,0.8487,True,39,Gamma,2,Delta
SEI_24682,aaaaarpv_s002_t002.pt,92,1,SEIZURE,0.6718,True,21,Beta,2,Delta
SEI_24683,aaaaarpv_s002_t002.pt,93,1,SEIZURE,0.7386,True,2,Delta,2,Delta
SEI_24684,aaaaarpv_s002_t002.pt,94,1,SEIZURE,0.7127,True,2,Delta,2,Delta
SEI_24685,aaaaarpv_s002_t002.pt,95,1,BACKGROUND,0.4609,False,2,Delta,2,Delta
SEI_24686,aaaaarpv_s002_t002.pt,96,1,SEIZURE,0.714,True,30,Beta,2,Delta
SEI_24687,aaaaarpv_s002_t002.pt,97,1,SEIZURE,0.8649,True,29,Beta,2,Delta
SEI_24688,aaaaarpv_s002_t002.pt,98,1,SEIZURE,0.6573,True,2,Delta,2,Delta
SEI_24689,aaaaarpv_s002_t002.pt,99,1,SEIZURE,0.5527,True,2,Delta,2,Delta
SEI_24690,aaaaarpv_s002_t002.pt,100,1,SEIZURE,0.7026,True,21,Beta,2,Delta
SEI_24691,aaaaarpv_s002_t002.pt,101,1,SEIZURE,0.6056,True,21,Beta,2,Delta
SEI_24692,aaaaarpv_s002_t002.pt,102,1,SEIZURE,0.7865,True,29,Beta,2,Delta
SEI_24693,aaaaarpv_s002_t002.pt,103,1,SEIZURE,0.9332,True,29,Beta,2,Delta
SEI_24694,aaaaarpv_s002_t002.pt,104,1,SEIZURE,0.8326,True,29,Beta,2,Delta
SEI_24695,aaaaarpv_s002_t002.pt,105,1,BACKGROUND,0.4063,False,2,Delta,2,Delta
SEI_24696,aaaaarpv_s002_t002.pt,106,1,SEIZURE,0.7475,True,29,Beta,2,Delta
SEI_24697,aaaaarpv_s002_t002.pt,107,1,SEIZURE,0.9101,True,29,Beta,2,Delta
SEI_24698,aaaaarpv_s002_t002.pt,108,1,SEIZURE,0.632,True,29,Beta,2,Delta
SEI_24699,aaaaarpv_s002_t002.pt,109,1,SEIZURE,0.6198,True,29,Beta,2,Delta
SEI_24700,aaaaarpv_s002_t002.pt,110,1,SEIZURE,0.6301,True,2,Delta,2,Delta
SEI_24701,aaaaarpv_s002_t002.pt,111,1,SEIZURE,0.7702,True,2,Delta,2,Delta
SEI_24702,aaaaarpv_s002_t002.pt,112,1,SEIZURE,0.8069,True,39,Gamma,2,Delta
SEI_24703,aaaaarpv_s002_t002.pt,113,1,SEIZURE,0.8034,True,29,Beta,2,Delta
SEI_24704,aaaaarpv_s002_t002.pt,114,1,SEIZURE,0.6333,True,29,Beta,2,Delta
SEI_24705,aaaaarpv_s002_t002.pt,115,1,SEIZURE,0.7881,True,21,Beta,2,Delta
SEI_24706,aaaaarpv_s002_t002.pt,116,1,SEIZURE,0.9032,True,21,Beta,2,Delta
SEI_24707,aaaaarpv_s002_t002.pt,117,1,SEIZURE,0.8467,True,2,Delta,2,Delta
SEI_24708,aaaaarpv_s002_t002.pt,118,1,SEIZURE,0.8567,True,2,Delta,2,Delta
SEI_24709,aaaaarpv_s002_t002.pt,119,1,SEIZURE,0.8086,True,21,Beta,2,Delta
SEI_24710,aaaaarpv_s002_t002.pt,120,1,SEIZURE,0.938,True,21,Beta,2,Delta
SEI_24711,aaaaarpv_s002_t002.pt,121,1,SEIZURE,0.9213,True,2,Delta,2,Delta
SEI_24712,aaaaarpv_s002_t002.pt,122,1,SEIZURE,0.8536,True,21,Beta,2,Delta
SEI_24713,aaaaarpv_s002_t002.pt,123,1,SEIZURE,0.792,True,2,Delta,2,Delta
SEI_24714,aaaaarpv_s002_t002.pt,124,1,SEIZURE,0.6913,True,21,Beta,2,Delta
SEI_24715,aaaaarpv_s002_t002.pt,125,1,SEIZURE,0.505,True,2,Delta,2,Delta
SEI_24716,aaaaarpv_s002_t002.pt,126,1,SEIZURE,0.5734,True,2,Delta,2,Delta
SEI_24717,aaaaarpv_s002_t002.pt,127,1,BACKGROUND,0.4959,False,2,Delta,2,Delta
SEI_24718,aaaaarpv_s002_t002.pt,128,1,BACKGROUND,0.3495,False,2,Delta,2,Delta
SEI_24719,aaaaarpv_s002_t002.pt,129,1,SEIZURE,0.8613,True,21,Beta,2,Delta
SEI_24720,aaaaarpv_s002_t002.pt,130,1,SEIZURE,0.8501,True,21,Beta,2,Delta
SEI_24721,aaaaarpv_s002_t002.pt,131,1,SEIZURE,0.8018,True,2,Delta,2,Delta
SEI_24722,aaaaarpv_s002_t002.pt,132,1,SEIZURE,0.8766,True,2,Delta,2,Delta
SEI_24723,aaaaarpv_s002_t002.pt,133,1,SEIZURE,0.8619,True,21,Beta,2,Delta
SEI_24724,aaaaarpv_s002_t002.pt,134,1,SEIZURE,0.8361,True,21,Beta,2,Delta
SEI_24725,aaaaarpv_s002_t002.pt,135,1,SEIZURE,0.7274,True,21,Beta,2,Delta
SEI_24726,aaaaarpv_s002_t002.pt,136,1,SEIZURE,0.9069,True,21,Beta,2,Delta
SEI_24727,aaaaarpv_s002_t002.pt,137,1,SEIZURE,0.7807,True,29,Beta,2,Delta
SEI_24728,aaaaarpv_s002_t002.pt,138,1,SEIZURE,0.5895,True,2,Delta,2,Delta
SEI_24729,aaaaarpv_s002_t002.pt,139,1,SEIZURE,0.5982,True,29,Beta,2,Delta
SEI_24730,aaaaarpv_s002_t002.pt,140,1,SEIZURE,0.6666,True,29,Beta,2,Delta
SEI_24731,aaaaarpv_s002_t002.pt,141,1,SEIZURE,0.5709,True,21,Beta,2,Delta
SEI_24732,aaaaarpv_s002_t002.pt,142,1,BACKGROUND,0.054,False,11,Alpha,2,Delta
BKG_24733,aaaaarpv_s002_t002.pt,143,0,BACKGROUND,0.0368,True,11,Alpha,2,Delta
BKG_24734,aaaaarpv_s002_t002.pt,144,0,BACKGROUND,0.0593,True,11,Alpha,2,Delta
BKG_24735,aaaaarpv_s002_t002.pt,145,0,BACKGROUND,0.114,True,11,Alpha,2,Delta
BKG_24736,aaaaarpv_s002_t002.pt,146,0,BACKGROUND,0.1553,True,2,Delta,2,Delta
BKG_24737,aaaaarpv_s002_t002.pt,147,0,BACKGROUND,0.1602,True,2,Delta,2,Delta
BKG_24738,aaaaarpv_s002_t002.pt,148,0,BACKGROUND,0.2865,True,2,Delta,2,Delta
BKG_24739,aaaaarpv_s002_t002.pt,149,0,BACKGROUND,0.2214,True,2,Delta,2,Delta
BKG_24740,aaaaarpv_s002_t002.pt,150,0,BACKGROUND,0.1824,True,11,Alpha,2,Delta
BKG_24741,aaaaarpv_s002_t002.pt,151,0,BACKGROUND,0.1368,True,11,Alpha,2,Delta
BKG_24742,aaaaarpv_s002_t002.pt,152,0,BACKGROUND,0.1576,True,2,Delta,2,Delta
BKG_24743,aaaaarpv_s002_t002.pt,153,0,BACKGROUND,0.1572,True,11,Alpha,2,Delta
BKG_24744,aaaaarpv_s002_t002.pt,154,0,BACKGROUND,0.076,True,11,Alpha,2,Delta
BKG_24745,aaaaarpv_s002_t002.pt,155,0,BACKGROUND,0.1289,True,11,Alpha,2,Delta
BKG_24746,aaaaarpv_s002_t002.pt,156,0,BACKGROUND,0.2024,True,11,Alpha,2,Delta
BKG_24747,aaaaarpv_s002_t002.pt,157,0,BACKGROUND,0.1102,True,2,Delta,2,Delta
BKG_24748,aaaaarpv_s002_t002.pt,158,0,BACKGROUND,0.0979,True,2,Delta,2,Delta
BKG_24749,aaaaarpv_s002_t002.pt,159,0,BACKGROUND,0.0371,True,11,Alpha,2,Delta
BKG_24750,aaaaarpv_s002_t002.pt,160,0,BACKGROUND,0.0391,True,11,Alpha,2,Delta
BKG_24751,aaaaarpv_s002_t002.pt,161,0,BACKGROUND,0.0274,True,11,Alpha,2,Delta
BKG_24752,aaaaarpv_s002_t002.pt,162,0,BACKGROUND,0.0694,True,11,Alpha,2,Delta
BKG_24753,aaaaarpv_s002_t002.pt,163,0,BACKGROUND,0.1046,True,11,Alpha,2,Delta
BKG_24754,aaaaarpv_s002_t002.pt,164,0,BACKGROUND,0.0586,True,11,Alpha,2,Delta
BKG_24755,aaaaarpv_s002_t002.pt,165,0,BACKGROUND,0.1617,True,11,Alpha,2,Delta
BKG_24756,aaaaarpv_s002_t002.pt,166,0,BACKGROUND,0.1502,True,11,Alpha,2,Delta
BKG_24757,aaaaarpv_s002_t002.pt,167,0,BACKGROUND,0.0458,True,11,Alpha,2,Delta
BKG_24758,aaaaarpv_s002_t002.pt,168,0,BACKGROUND,0.0326,True,11,Alpha,2,Delta
BKG_24759,aaaaarpv_s002_t002.pt,169,0,BACKGROUND,0.0755,True,11,Alpha,2,Delta
BKG_24760,aaaaarpv_s002_t002.pt,170,0,BACKGROUND,0.0756,True,11,Alpha,2,Delta
BKG_24761,aaaaarpv_s002_t002.pt,171,0,BACKGROUND,0.0604,True,2,Delta,2,Delta
BKG_24762,aaaaarpv_s002_t002.pt,172,0,BACKGROUND,0.1048,True,11,Alpha,2,Delta
BKG_24763,aaaaarpv_s002_t002.pt,173,0,BACKGROUND,0.0713,True,11,Alpha,2,Delta
BKG_24764,aaaaarpv_s002_t002.pt,174,0,BACKGROUND,0.1066,True,11,Alpha,2,Delta
BKG_24765,aaaaarpv_s002_t002.pt,175,0,BACKGROUND,0.1379,True,11,Alpha,2,Delta
BKG_24766,aaaaarpv_s002_t002.pt,176,0,BACKGROUND,0.3499,True,2,Delta,2,Delta
SEI_24767,aaaaarpv_s002_t002.pt,177,1,BACKGROUND,0.4644,False,2,Delta,2,Delta
SEI_24768,aaaaarpv_s002_t002.pt,178,1,BACKGROUND,0.4117,False,29,Beta,2,Delta
SEI_24769,aaaaarpv_s002_t002.pt,179,1,SEIZURE,0.8997,True,2,Delta,2,Delta
SEI_24770,aaaaarpv_s002_t002.pt,180,1,SEIZURE,0.9192,True,2,Delta,2,Delta
SEI_24771,aaaaarpv_s002_t002.pt,181,1,SEIZURE,0.5381,True,2,Delta,2,Delta
SEI_24772,aaaaarpv_s002_t002.pt,182,1,BACKGROUND,0.4851,False,2,Delta,2,Delta
SEI_24773,aaaaarpv_s002_t002.pt,183,1,SEIZURE,0.6896,True,2,Delta,2,Delta
SEI_24774,aaaaarpv_s002_t002.pt,184,1,SEIZURE,0.626,True,2,Delta,2,Delta
SEI_24775,aaaaarpv_s002_t002.pt,185,1,SEIZURE,0.617,True,2,Delta,2,Delta
SEI_24776,aaaaarpv_s002_t002.pt,186,1,SEIZURE,0.8022,True,2,Delta,2,Delta
SEI_24777,aaaaarpv_s002_t002.pt,187,1,SEIZURE,0.6589,True,2,Delta,2,Delta
SEI_24778,aaaaarpv_s002_t002.pt,188,1,SEIZURE,0.7898,True,2,Delta,2,Delta
SEI_24779,aaaaarpv_s002_t002.pt,189,1,SEIZURE,0.7603,True,2,Delta,2,Delta
SEI_24780,aaaaarpv_s002_t002.pt,190,1,SEIZURE,0.6328,True,2,Delta,2,Delta
SEI_24781,aaaaarpv_s002_t002.pt,191,1,SEIZURE,0.9093,True,2,Delta,2,Delta
SEI_24782,aaaaarpv_s002_t002.pt,192,1,SEIZURE,0.921,True,21,Beta,2,Delta
SEI_24783,aaaaarpv_s002_t002.pt,193,1,SEIZURE,0.8105,True,2,Delta,2,Delta
SEI_24784,aaaaarpv_s002_t002.pt,194,1,SEIZURE,0.5939,True,2,Delta,2,Delta
SEI_24785,aaaaarpv_s002_t002.pt,195,1,SEIZURE,0.67,True,2,Delta,2,Delta
SEI_24786,aaaaarpv_s002_t002.pt,196,1,BACKGROUND,0.4841,False,2,Delta,2,Delta
SEI_24787,aaaaarpv_s002_t002.pt,197,1,SEIZURE,0.6743,True,2,Delta,2,Delta
SEI_24788,aaaaarpv_s002_t002.pt,198,1,SEIZURE,0.6862,True,2,Delta,2,Delta
SEI_24789,aaaaarpv_s002_t002.pt,199,1,SEIZURE,0.6863,True,2,Delta,2,Delta
SEI_24790,aaaaarpv_s002_t002.pt,200,1,SEIZURE,0.7344,True,2,Delta,2,Delta
SEI_24791,aaaaarpv_s002_t002.pt,201,1,SEIZURE,0.7593,True,2,Delta,2,Delta
SEI_24792,aaaaarpv_s002_t002.pt,202,1,SEIZURE,0.6207,True,2,Delta,2,Delta
BKG_24793,aaaaarpv_s002_t003.pt,0,0,BACKGROUND,0.2786,True,2,Delta,2,Delta
BKG_24794,aaaaarpv_s002_t003.pt,1,0,BACKGROUND,0.165,True,11,Alpha,2,Delta
BKG_24795,aaaaarpv_s002_t003.pt,2,0,BACKGROUND,0.1668,True,2,Delta,2,Delta
BKG_24796,aaaaarpv_s002_t003.pt,3,0,BACKGROUND,0.294,True,2,Delta,2,Delta
BKG_24797,aaaaarpv_s002_t003.pt,4,0,BACKGROUND,0.2914,True,2,Delta,2,Delta
BKG_24798,aaaaarpv_s002_t003.pt,5,0,BACKGROUND,0.411,True,2,Delta,2,Delta
BKG_24799,aaaaarpv_s002_t003.pt,6,0,BACKGROUND,0.1117,True,2,Delta,2,Delta
BKG_24800,aaaaarpv_s002_t003.pt,7,0,BACKGROUND,0.2503,True,2,Delta,2,Delta
BKG_24801,aaaaarpv_s002_t003.pt,8,0,BACKGROUND,0.2949,True,2,Delta,2,Delta
BKG_24802,aaaaarpv_s002_t003.pt,9,0,SEIZURE,0.7012,False,2,Delta,2,Delta
BKG_24803,aaaaarpv_s002_t003.pt,10,0,BACKGROUND,0.4001,True,2,Delta,2,Delta
BKG_24804,aaaaarpv_s002_t003.pt,11,0,BACKGROUND,0.1794,True,2,Delta,2,Delta
BKG_24805,aaaaarpv_s002_t003.pt,12,0,BACKGROUND,0.2339,True,2,Delta,2,Delta
SEI_24806,aaaaarpv_s002_t003.pt,13,1,BACKGROUND,0.2244,False,11,Alpha,2,Delta
SEI_24807,aaaaarpv_s002_t003.pt,14,1,BACKGROUND,0.1832,False,2,Delta,2,Delta
SEI_24808,aaaaarpv_s002_t003.pt,15,1,BACKGROUND,0.4142,False,2,Delta,2,Delta
SEI_24809,aaaaarpv_s002_t003.pt,16,1,SEIZURE,0.5181,True,2,Delta,2,Delta
SEI_24810,aaaaarpv_s002_t003.pt,17,1,SEIZURE,0.5611,True,2,Delta,2,Delta
SEI_24811,aaaaarpv_s002_t003.pt,18,1,BACKGROUND,0.4877,False,2,Delta,2,Delta
SEI_24812,aaaaarpv_s002_t003.pt,19,1,BACKGROUND,0.3057,False,2,Delta,2,Delta
SEI_24813,aaaaarpv_s002_t003.pt,20,1,BACKGROUND,0.4068,False,2,Delta,2,Delta
SEI_24814,aaaaarpv_s002_t003.pt,21,1,SEIZURE,0.6094,True,2,Delta,2,Delta
SEI_24815,aaaaarpv_s002_t003.pt,22,1,SEIZURE,0.6641,True,2,Delta,2,Delta
SEI_24816,aaaaarpv_s002_t003.pt,23,1,BACKGROUND,0.1201,False,2,Delta,2,Delta
SEI_24817,aaaaarpv_s002_t003.pt,24,1,BACKGROUND,0.1567,False,2,Delta,2,Delta
SEI_24818,aaaaarpv_s002_t003.pt,25,1,BACKGROUND,0.1781,False,2,Delta,2,Delta
SEI_24819,aaaaarpv_s002_t003.pt,26,1,BACKGROUND,0.2486,False,2,Delta,2,Delta
SEI_24820,aaaaarpv_s002_t003.pt,27,1,BACKGROUND,0.1548,False,2,Delta,2,Delta
SEI_24821,aaaaarpv_s002_t003.pt,28,1,BACKGROUND,0.4578,False,2,Delta,2,Delta
SEI_24822,aaaaarpv_s002_t003.pt,29,1,BACKGROUND,0.4276,False,2,Delta,2,Delta
SEI_24823,aaaaarpv_s002_t003.pt,30,1,BACKGROUND,0.3825,False,2,Delta,2,Delta
SEI_24824,aaaaarpv_s002_t003.pt,31,1,BACKGROUND,0.3825,False,2,Delta,2,Delta
SEI_24825,aaaaarpv_s002_t003.pt,32,1,SEIZURE,0.6416,True,2,Delta,2,Delta
SEI_24826,aaaaarpv_s002_t003.pt,33,1,SEIZURE,0.5834,True,2,Delta,2,Delta
SEI_24827,aaaaarpv_s002_t003.pt,34,1,SEIZURE,0.8913,True,2,Delta,2,Delta
SEI_24828,aaaaarpv_s002_t003.pt,35,1,SEIZURE,0.923,True,2,Delta,2,Delta
SEI_24829,aaaaarpv_s002_t003.pt,36,1,SEIZURE,0.8323,True,2,Delta,2,Delta
SEI_24830,aaaaarpv_s002_t003.pt,37,1,SEIZURE,0.8053,True,2,Delta,2,Delta
SEI_24831,aaaaarpv_s002_t003.pt,38,1,SEIZURE,0.8316,True,21,Beta,2,Delta
SEI_24832,aaaaarpv_s002_t003.pt,39,1,BACKGROUND,0.2608,False,2,Delta,2,Delta
SEI_24833,aaaaarpv_s002_t003.pt,40,1,SEIZURE,0.5708,True,2,Delta,2,Delta
SEI_24834,aaaaarpv_s002_t003.pt,41,1,SEIZURE,0.6199,True,2,Delta,2,Delta
SEI_24835,aaaaarpv_s002_t003.pt,42,1,BACKGROUND,0.193,False,2,Delta,2,Delta
SEI_24836,aaaaarpv_s002_t003.pt,43,1,BACKGROUND,0.4102,False,2,Delta,2,Delta
SEI_24837,aaaaarpv_s002_t003.pt,44,1,SEIZURE,0.554,True,2,Delta,2,Delta
SEI_24838,aaaaarpv_s002_t003.pt,45,1,SEIZURE,0.6569,True,2,Delta,2,Delta
SEI_24839,aaaaarpv_s002_t003.pt,46,1,SEIZURE,0.5091,True,2,Delta,2,Delta
SEI_24840,aaaaarpv_s002_t003.pt,47,1,SEIZURE,0.5638,True,29,Beta,2,Delta
SEI_24841,aaaaarpv_s002_t003.pt,48,1,SEIZURE,0.8723,True,30,Beta,2,Delta
SEI_24842,aaaaarpv_s002_t003.pt,49,1,SEIZURE,0.9267,True,21,Beta,2,Delta
SEI_24843,aaaaarpv_s002_t003.pt,50,1,SEIZURE,0.9499,True,21,Beta,2,Delta
SEI_24844,aaaaarpv_s002_t003.pt,51,1,SEIZURE,0.8627,True,29,Beta,2,Delta
SEI_24845,aaaaarpv_s002_t003.pt,52,1,SEIZURE,0.8891,True,30,Beta,3,Delta
SEI_24846,aaaaarpv_s002_t003.pt,53,1,SEIZURE,0.8327,True,29,Beta,2,Delta
SEI_24847,aaaaarpv_s002_t003.pt,54,1,SEIZURE,0.6097,True,2,Delta,2,Delta
SEI_24848,aaaaarpv_s002_t003.pt,55,1,SEIZURE,0.7681,True,2,Delta,2,Delta
SEI_24849,aaaaarpv_s002_t003.pt,56,1,SEIZURE,0.7604,True,29,Beta,2,Delta
SEI_24850,aaaaarpv_s002_t003.pt,57,1,BACKGROUND,0.3784,False,2,Delta,2,Delta
SEI_24851,aaaaarpv_s002_t003.pt,58,1,SEIZURE,0.5699,True,2,Delta,2,Delta
SEI_24852,aaaaarpv_s002_t004.pt,0,1,SEIZURE,0.5748,True,2,Delta,2,Delta
SEI_24853,aaaaarpv_s002_t004.pt,1,1,SEIZURE,0.8316,True,21,Beta,2,Delta
SEI_24854,aaaaarpv_s002_t004.pt,2,1,SEIZURE,0.871,True,21,Beta,2,Delta
SEI_24855,aaaaarpv_s002_t004.pt,3,1,SEIZURE,0.7859,True,21,Beta,2,Delta
SEI_24856,aaaaarpv_s002_t004.pt,4,1,SEIZURE,0.8863,True,29,Beta,2,Delta
SEI_24857,aaaaarpv_s002_t004.pt,5,1,SEIZURE,0.9623,True,21,Beta,2,Delta
SEI_24858,aaaaarpv_s002_t004.pt,6,1,SEIZURE,0.9365,True,29,Beta,2,Delta
SEI_24859,aaaaarpv_s002_t004.pt,7,1,SEIZURE,0.857,True,21,Beta,2,Delta
SEI_24860,aaaaarpv_s002_t004.pt,8,1,SEIZURE,0.7472,True,29,Beta,2,Delta
SEI_24861,aaaaarpv_s002_t004.pt,9,1,SEIZURE,0.8263,True,21,Beta,2,Delta
SEI_24862,aaaaarpv_s002_t004.pt,10,1,SEIZURE,0.9206,True,21,Beta,2,Delta
SEI_24863,aaaaarpv_s002_t004.pt,11,1,SEIZURE,0.8786,True,21,Beta,2,Delta
SEI_24864,aaaaarpv_s002_t004.pt,12,1,SEIZURE,0.8816,True,21,Beta,2,Delta
SEI_24865,aaaaarpv_s002_t004.pt,13,1,SEIZURE,0.8205,True,2,Delta,2,Delta
SEI_24866,aaaaarpv_s002_t004.pt,14,1,SEIZURE,0.8462,True,29,Beta,2,Delta
SEI_24867,aaaaarpv_s002_t004.pt,15,1,SEIZURE,0.6042,True,2,Delta,2,Delta
SEI_24868,aaaaarpv_s002_t004.pt,16,1,SEIZURE,0.7463,True,2,Delta,2,Delta
SEI_24869,aaaaarpv_s002_t004.pt,17,1,SEIZURE,0.9605,True,21,Beta,2,Delta
SEI_24870,aaaaarpv_s002_t004.pt,18,1,SEIZURE,0.9633,True,21,Beta,2,Delta
SEI_24871,aaaaarpv_s002_t004.pt,19,1,SEIZURE,0.9391,True,29,Beta,3,Delta
SEI_24872,aaaaarpv_s002_t004.pt,20,1,SEIZURE,0.9466,True,21,Beta,2,Delta
SEI_24873,aaaaarpv_s002_t004.pt,21,1,SEIZURE,0.9303,True,21,Beta,2,Delta
SEI_24874,aaaaarpv_s002_t004.pt,22,1,SEIZURE,0.774,True,21,Beta,2,Delta
SEI_24875,aaaaarpv_s002_t004.pt,23,1,SEIZURE,0.9426,True,2,Delta,2,Delta
SEI_24876,aaaaarpv_s002_t004.pt,24,1,SEIZURE,0.9769,True,21,Beta,2,Delta
SEI_24877,aaaaarpv_s002_t004.pt,25,1,SEIZURE,0.9516,True,21,Beta,2,Delta
SEI_24878,aaaaarpv_s002_t004.pt,26,1,SEIZURE,0.8823,True,21,Beta,2,Delta
SEI_24879,aaaaarpv_s002_t004.pt,27,1,SEIZURE,0.8996,True,21,Beta,2,Delta
SEI_24880,aaaaarpv_s002_t004.pt,28,1,SEIZURE,0.9253,True,21,Beta,2,Delta
SEI_24881,aaaaarpv_s002_t004.pt,29,1,SEIZURE,0.9076,True,21,Beta,2,Delta
SEI_24882,aaaaarpv_s002_t004.pt,30,1,SEIZURE,0.7898,True,21,Beta,2,Delta
SEI_24883,aaaaarpv_s002_t004.pt,31,1,SEIZURE,0.5146,True,29,Beta,2,Delta
SEI_24884,aaaaarpv_s002_t004.pt,32,1,SEIZURE,0.8697,True,21,Beta,2,Delta
SEI_24885,aaaaarpv_s002_t004.pt,33,1,SEIZURE,0.904,True,21,Beta,2,Delta
SEI_24886,aaaaarpv_s002_t004.pt,34,1,SEIZURE,0.9185,True,29,Beta,2,Delta
SEI_24887,aaaaarpv_s002_t004.pt,35,1,SEIZURE,0.8668,True,21,Beta,2,Delta
SEI_24888,aaaaarpv_s002_t004.pt,36,1,SEIZURE,0.8654,True,21,Beta,2,Delta
SEI_24889,aaaaarpv_s002_t004.pt,37,1,SEIZURE,0.8255,True,21,Beta,2,Delta
SEI_24890,aaaaarpv_s002_t004.pt,38,1,SEIZURE,0.8922,True,21,Beta,2,Delta
SEI_24891,aaaaarpv_s002_t004.pt,39,1,SEIZURE,0.6909,True,2,Delta,2,Delta
SEI_24892,aaaaarpv_s002_t004.pt,40,1,SEIZURE,0.5261,True,2,Delta,2,Delta
SEI_24893,aaaaarpv_s002_t004.pt,41,1,SEIZURE,0.7878,True,2,Delta,2,Delta
SEI_24894,aaaaarpv_s002_t004.pt,42,1,SEIZURE,0.9303,True,21,Beta,2,Delta
SEI_24895,aaaaarpv_s002_t004.pt,43,1,SEIZURE,0.8637,True,21,Beta,2,Delta
SEI_24896,aaaaarpv_s002_t004.pt,44,1,SEIZURE,0.8439,True,2,Delta,2,Delta
SEI_24897,aaaaarpv_s002_t004.pt,45,1,SEIZURE,0.5011,True,2,Delta,2,Delta
SEI_24898,aaaaarpv_s002_t004.pt,46,1,SEIZURE,0.6742,True,2,Delta,2,Delta
SEI_24899,aaaaarpv_s002_t004.pt,47,1,SEIZURE,0.673,True,2,Delta,2,Delta
